Year,113 Cause Name,Cause Name,State,Deaths,Age-adjusted Death Rate,id
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Colorado,1931,54,8222
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Connecticut,1445,36.1,8223
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Delaware,339,40.6,8224
2003,Chronic lower respiratory diseases (J40-J47),CLRD,District of Columbia,137,24.7,8225
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Florida,9087,40.4,8226
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Georgia,3254,48.7,8227
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Hawaii,287,21.1,8228
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Idaho,601,47.9,8229
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Illinois,4858,39.5,8230
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Indiana,3264,52.8,8231
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Iowa,1674,46.6,8232
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Kansas,1443,49.5,8233
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Kentucky,2391,58.4,8234
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Louisiana,1731,41.4,8235
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Maine,782,51.3,8236
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Maryland,1986,39.5,8237
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Massachusetts,2765,38.9,8238
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Michigan,4472,44.6,8239
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Minnesota,1832,35.8,8240
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Mississippi,1394,50.7,8241
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Missouri,2939,47.9,8242
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Montana,588,58.3,8243
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Nebraska,894,47,8244
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Nevada,1173,62.9,8245
2003,Chronic lower respiratory diseases (J40-J47),CLRD,New Hampshire,531,42.8,8246
2003,Chronic lower respiratory diseases (J40-J47),CLRD,New Jersey,2910,31.9,8247
2003,Chronic lower respiratory diseases (J40-J47),CLRD,New Mexico,936,53.3,8248
2003,Chronic lower respiratory diseases (J40-J47),CLRD,New York,6709,33.3,8249
2003,Chronic lower respiratory diseases (J40-J47),CLRD,North Carolina,3887,48.2,8250
2003,Chronic lower respiratory diseases (J40-J47),CLRD,North Dakota,302,39.1,8251
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Ohio,5927,48.5,8252
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Oklahoma,2160,59,8253
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Oregon,1819,48.5,8254
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Pennsylvania,6046,39.2,8255
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Rhode Island,495,39,8256
2003,Chronic lower respiratory diseases (J40-J47),CLRD,South Carolina,1913,47.4,8257
2003,Chronic lower respiratory diseases (J40-J47),CLRD,South Dakota,379,42.9,8258
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Tennessee,3067,52.8,8259
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Texas,7567,43.8,8260
2003,Chronic lower respiratory diseases (J40-J47),CLRD,United States,126382,43.7,8261
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Utah,569,35,8262
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Vermont,301,46.2,8263
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Virginia,2983,45,8264
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Washington,2652,46.6,8265
2003,Chronic lower respiratory diseases (J40-J47),CLRD,West Virginia,1296,59.2,8266
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Wisconsin,2299,39.1,8267
2003,Chronic lower respiratory diseases (J40-J47),CLRD,Wyoming,278,57.6,8268
2003,Diabetes mellitus (E10-E14),Diabetes,Alabama,1414,30.4,8269
2003,Diabetes mellitus (E10-E14),Diabetes,Alaska,102,27.7,8270
2003,Diabetes mellitus (E10-E14),Diabetes,Arizona,1153,20.9,8271
2003,Diabetes mellitus (E10-E14),Diabetes,Arkansas,884,29.9,8272
2003,Diabetes mellitus (E10-E14),Diabetes,California,7093,22.8,8273
2003,Diabetes mellitus (E10-E14),Diabetes,Colorado,708,19.1,8274
2003,Diabetes mellitus (E10-E14),Diabetes,Connecticut,665,16.8,8275
2003,Diabetes mellitus (E10-E14),Diabetes,Delaware,239,28.4,8276
2003,Diabetes mellitus (E10-E14),Diabetes,District of Columbia,179,32.4,8277
2003,Diabetes mellitus (E10-E14),Diabetes,Florida,4762,21.9,8278
2003,Diabetes mellitus (E10-E14),Diabetes,Georgia,1717,24.4,8279
2003,Diabetes mellitus (E10-E14),Diabetes,Hawaii,202,14.8,8280
2003,Diabetes mellitus (E10-E14),Diabetes,Idaho,358,28.3,8281
2003,Diabetes mellitus (E10-E14),Diabetes,Illinois,3044,24.6,8282
2003,Diabetes mellitus (E10-E14),Diabetes,Indiana,1731,27.8,8283
2003,Diabetes mellitus (E10-E14),Diabetes,Iowa,727,20.2,8284
2003,Diabetes mellitus (E10-E14),Diabetes,Kansas,676,23.2,8285
2003,Diabetes mellitus (E10-E14),Diabetes,Kentucky,1296,31.6,8286
2003,Diabetes mellitus (E10-E14),Diabetes,Louisiana,1740,40.9,8287
2003,Diabetes mellitus (E10-E14),Diabetes,Maine,398,26.2,8288
2003,Diabetes mellitus (E10-E14),Diabetes,Maryland,1454,28.2,8289
2003,Diabetes mellitus (E10-E14),Diabetes,Massachusetts,1424,20.2,8290
2003,Diabetes mellitus (E10-E14),Diabetes,Michigan,2640,26.2,8291
2003,Diabetes mellitus (E10-E14),Diabetes,Minnesota,1276,24.9,8292
2003,Diabetes mellitus (E10-E14),Diabetes,Mississippi,680,24.4,8293
2003,Diabetes mellitus (E10-E14),Diabetes,Missouri,1666,27.1,8294
2003,Diabetes mellitus (E10-E14),Diabetes,Montana,261,25.8,8295
2003,Diabetes mellitus (E10-E14),Diabetes,Nebraska,407,21.1,8296
2003,Diabetes mellitus (E10-E14),Diabetes,Nevada,301,15,8297
2003,Diabetes mellitus (E10-E14),Diabetes,New Hampshire,300,23.6,8298
2003,Diabetes mellitus (E10-E14),Diabetes,New Jersey,2484,27.2,8299
2003,Diabetes mellitus (E10-E14),Diabetes,New Mexico,599,33.2,8300
2003,Diabetes mellitus (E10-E14),Diabetes,New York,4227,21,8301
2003,Diabetes mellitus (E10-E14),Diabetes,North Carolina,2388,29.1,8302
2003,Diabetes mellitus (E10-E14),Diabetes,North Dakota,211,27,8303
2003,Diabetes mellitus (E10-E14),Diabetes,Ohio,3731,30.6,8304
2003,Diabetes mellitus (E10-E14),Diabetes,Oklahoma,1104,30.4,8305
2003,Diabetes mellitus (E10-E14),Diabetes,Oregon,1032,27.3,8306
2003,Diabetes mellitus (E10-E14),Diabetes,Pennsylvania,3732,24.8,8307
2003,Diabetes mellitus (E10-E14),Diabetes,Rhode Island,252,20.4,8308
2003,Diabetes mellitus (E10-E14),Diabetes,South Carolina,1161,28.3,8309
2003,Diabetes mellitus (E10-E14),Diabetes,South Dakota,203,23,8310
2003,Diabetes mellitus (E10-E14),Diabetes,Tennessee,1855,31.7,8311
2003,Diabetes mellitus (E10-E14),Diabetes,Texas,5668,31.6,8312
2003,Diabetes mellitus (E10-E14),Diabetes,United States,74219,25.5,8313
2003,Diabetes mellitus (E10-E14),Diabetes,Utah,520,31.5,8314
2003,Diabetes mellitus (E10-E14),Diabetes,Vermont,183,27.7,8315
2003,Diabetes mellitus (E10-E14),Diabetes,Virginia,1587,23,8316
2003,Diabetes mellitus (E10-E14),Diabetes,Washington,1509,26.1,8317
2003,Diabetes mellitus (E10-E14),Diabetes,West Virginia,807,37.1,8318
2003,Diabetes mellitus (E10-E14),Diabetes,Wisconsin,1331,22.7,8319
2003,Diabetes mellitus (E10-E14),Diabetes,Wyoming,138,27.8,8320
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Alabama,13150,288.5,8321
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Alaska,626,185.5,8322
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arizona,10887,202.2,8323
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arkansas,7786,262.5,8324
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,California,68864,225.1,8325
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Colorado,6499,180.3,8326
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Connecticut,8389,204.1,8327
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Delaware,2027,247.2,8328
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,District of Columbia,1630,291.9,8329
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Florida,48141,217.3,8330
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Georgia,17188,255.2,8331
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Hawaii,2461,182.2,8332
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Idaho,2566,202.1,8333
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Illinois,29816,239.2,8334
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Indiana,15467,249.4,8335
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Iowa,7840,210.9,8336
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Kansas,6491,214.7,8337
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Kentucky,11319,279.2,8338
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Louisiana,11540,277.5,8339
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Maine,3106,203,8340
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Maryland,12164,239.8,8341
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Massachusetts,14634,201.5,8342
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Michigan,26010,258,8343
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Minnesota,8144,154.1,8344
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Mississippi,8683,317.1,8345
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Missouri,16410,264.9,8346
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Montana,1984,193.3,8347
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Nebraska,3954,199.6,8348
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Nevada,4599,244,8349
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,New Hampshire,2725,216.7,8350
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,New Jersey,22043,239.9,8351
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,New Mexico,3402,194.8,8352
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,New York,55276,270.9,8353
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,North Carolina,18674,233.3,8354
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,North Dakota,1632,201.8,8355
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Ohio,30667,251.2,8356
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Oklahoma,11061,304.9,8357
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Oregon,7049,184.4,8358
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Pennsylvania,38075,246.2,8359
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Rhode Island,3011,231.9,8360
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,South Carolina,9510,240.1,8361
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,South Dakota,1943,210.2,8362
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Tennessee,15919,277.6,8363
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Texas,41779,241.2,8364
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,United States,685089,236.3,8365
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Utah,3018,187.4,8366
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Vermont,1349,204.1,8367
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Virginia,14756,222.1,8368
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Washington,11185,192.8,8369
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,West Virginia,6186,288.1,8370
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Wisconsin,12479,207.9,8371
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Wyoming,975,202.1,8372
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alabama,1157,25.9,8373
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alaska,60,21.2,8374
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arizona,1286,24.2,8375
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arkansas,921,31.1,8376
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,California,8185,27,8377
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Colorado,810,23,8378
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Connecticut,860,20.5,8379
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Delaware,127,15.8,8380
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,District of Columbia,87,15.6,8381
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Florida,2996,13.6,8382
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Georgia,1687,26.3,8383
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Hawaii,237,17.6,8384
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Idaho,334,26.4,8385
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Illinois,2875,22.9,8386
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Indiana,1365,22.1,8387
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Iowa,1032,26.3,8388
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Kansas,694,22.3,8389
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Kentucky,1033,26.1,8390
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Louisiana,915,22.7,8391
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Maine,327,21.4,8392
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Maryland,1175,23.6,8393
2003,Malignant neoplasms (C00-C97),Cancer,New Hampshire,2485,193.7,8394
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Massachusetts,2019,27,8395
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Michigan,1941,19.4,8396
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Minnesota,858,15.7,8397
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Mississippi,758,28.1,8398
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Missouri,1604,25.7,8399
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Montana,256,24.8,8400
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Nebraska,435,21.1,8401
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Nevada,410,23.3,8402
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New Hampshire,204,16.4,8403
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New Jersey,1823,19.8,8404
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New Mexico,369,21.6,8405
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New York,5335,26.1,8406
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,North Carolina,1990,25.6,8407
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,North Dakota,189,21.9,8408
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Ohio,2330,19.1,8409
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Oklahoma,949,26.4,8410
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Oregon,632,16.4,8411
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Pennsylvania,3010,19.2,8412
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Rhode Island,267,20,8413
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,South Carolina,907,23.8,8414
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,South Dakota,227,23.2,8415
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Tennessee,1814,32.5,8416
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Texas,3613,21.4,8417
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,United States,65163,22.6,8418
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Utah,453,28.2,8419
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Vermont,116,17.7,8420
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Virginia,1559,24.2,8421
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Washington,1086,18.8,8422
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,West Virginia,536,25.3,8423
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Wisconsin,1165,19,8424
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Wyoming,145,30.8,8425
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Alabama,521,11.4,8426
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Alaska,124,20.3,8427
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Arizona,840,15.5,8428
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Arkansas,374,13.6,8429
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,California,3397,9.9,8430
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Colorado,728,16.1,8431
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Connecticut,272,7.5,8432
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Delaware,94,11.4,8433
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,District of Columbia,36,6.1,8434
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Florida,2297,12.8,8435
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Georgia,972,11.6,8436
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Hawaii,131,10.2,8437
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Idaho,217,16.4,8438
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Illinois,1011,8,8439
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Indiana,736,11.9,8440
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Iowa,352,11.9,8441
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Kansas,347,12.8,8442
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Kentucky,567,13.6,8443
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Louisiana,461,10.3,8444
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Maine,137,10,8445
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Maryland,491,8.9,8446
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Massachusetts,433,6.5,8447
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Michigan,1029,10.2,8448
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Minnesota,497,9.8,8449
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Mississippi,336,11.9,8450
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Missouri,679,11.8,8451
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Montana,180,19.5,8452
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Nebraska,176,10.2,8453
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Nevada,434,19.9,8454
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,New Hampshire,158,12,8455
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,New Jersey,588,6.7,8456
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,New Mexico,343,18.6,8457
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,New York,1169,5.9,8458
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,North Carolina,955,11.2,8459
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,North Dakota,81,12.3,8460
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Ohio,1074,9.3,8461
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Oklahoma,476,13.7,8462
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Oregon,592,16.2,8463
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Pennsylvania,1340,10.6,8464
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Rhode Island,84,7.7,8465
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,South Carolina,476,11.5,8466
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,South Dakota,102,13.5,8467
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Tennessee,762,12.9,8468
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Texas,2363,11.1,8469
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,United States,31484,10.8,8470
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Utah,336,15.4,8471
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Vermont,83,13,8472
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Virginia,808,10.9,8473
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Washington,803,13.1,8474
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,West Virginia,266,14,8475
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Wisconsin,647,11.6,8476
2003,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Wyoming,109,21.8,8477
2003,Malignant neoplasms (C00-C97),Cancer,Alabama,9812,208.2,8478
2003,Malignant neoplasms (C00-C97),Cancer,Alaska,735,188.4,8479
2003,Malignant neoplasms (C00-C97),Cancer,Arizona,9627,173,8480
2003,Malignant neoplasms (C00-C97),Cancer,Arkansas,6119,205.1,8481
2003,Malignant neoplasms (C00-C97),Cancer,California,54319,174,8482
2003,Malignant neoplasms (C00-C97),Cancer,Colorado,6417,169.4,8483
2003,Malignant neoplasms (C00-C97),Cancer,Connecticut,7131,183,8484
2003,Malignant neoplasms (C00-C97),Cancer,Delaware,1719,201.5,8485
2003,Malignant neoplasms (C00-C97),Cancer,District of Columbia,1122,200.9,8486
2003,Malignant neoplasms (C00-C97),Cancer,Florida,39404,181.7,8487
2003,Malignant neoplasms (C00-C97),Cancer,Georgia,14032,196.3,8488
2003,Malignant neoplasms (C00-C97),Cancer,Hawaii,2133,157.4,8489
2003,Malignant neoplasms (C00-C97),Cancer,Idaho,2321,181.8,8490
2003,Malignant neoplasms (C00-C97),Cancer,Illinois,24464,198.2,8491
2003,Malignant neoplasms (C00-C97),Cancer,Indiana,12933,207.5,8492
2003,Malignant neoplasms (C00-C97),Cancer,Iowa,6469,187.8,8493
2003,Malignant neoplasms (C00-C97),Cancer,Kansas,5332,185.9,8494
2003,Malignant neoplasms (C00-C97),Cancer,Kentucky,9378,223.7,8495
2003,Malignant neoplasms (C00-C97),Cancer,Louisiana,9533,221.8,8496
2003,Malignant neoplasms (C00-C97),Cancer,Maine,3120,205.4,8497
2003,Malignant neoplasms (C00-C97),Cancer,Maryland,10292,196.4,8498
2003,Malignant neoplasms (C00-C97),Cancer,Massachusetts,13551,194.6,8499
2003,Malignant neoplasms (C00-C97),Cancer,Michigan,19713,194.1,8500
2003,Malignant neoplasms (C00-C97),Cancer,Minnesota,9183,181.7,8501
2003,Malignant neoplasms (C00-C97),Cancer,Mississippi,5960,212.2,8502
2003,Malignant neoplasms (C00-C97),Cancer,Missouri,12354,202.1,8503
2003,Malignant neoplasms (C00-C97),Cancer,Montana,1847,181.7,8504
2003,Malignant neoplasms (C00-C97),Cancer,Nebraska,3339,179,8505
2003,Malignant neoplasms (C00-C97),Cancer,Nevada,4138,200.2,8506
2003,Malignant neoplasms (C00-C97),Cancer,New Jersey,17957,197.3,8507
2003,Malignant neoplasms (C00-C97),Cancer,New Mexico,3103,170.1,8508
2003,Malignant neoplasms (C00-C97),Cancer,New York,36238,180.2,8509
2003,Malignant neoplasms (C00-C97),Cancer,North Carolina,16145,193.9,8510
2003,Malignant neoplasms (C00-C97),Cancer,North Dakota,1334,179.2,8511
2003,Malignant neoplasms (C00-C97),Cancer,Ohio,25076,205.3,8512
2003,Malignant neoplasms (C00-C97),Cancer,Oklahoma,7338,199.8,8513
2003,Malignant neoplasms (C00-C97),Cancer,Oregon,7232,192.5,8514
2003,Malignant neoplasms (C00-C97),Cancer,Pennsylvania,29841,200,8515
2003,Malignant neoplasms (C00-C97),Cancer,Rhode Island,2328,192.1,8516
2003,Malignant neoplasms (C00-C97),Cancer,South Carolina,8512,204.4,8517
2003,Malignant neoplasms (C00-C97),Cancer,South Dakota,1636,190.3,8518
2003,Malignant neoplasms (C00-C97),Cancer,Tennessee,12613,212.7,8519
2003,Malignant neoplasms (C00-C97),Cancer,Texas,33867,186.1,8520
2003,Malignant neoplasms (C00-C97),Cancer,United States,556902,190.9,8521
2003,Malignant neoplasms (C00-C97),Cancer,Utah,2444,144.6,8522
2003,Malignant neoplasms (C00-C97),Cancer,Vermont,1210,183.6,8523
2003,Malignant neoplasms (C00-C97),Cancer,Virginia,13781,198.1,8524
2003,Malignant neoplasms (C00-C97),Cancer,Washington,11064,190.4,8525
2003,Malignant neoplasms (C00-C97),Cancer,West Virginia,4610,211.6,8526
